"rgn_id","taxa_code","taxa_group","family","year","tonnes"
8,"Smooth giant clam_15","BI","Cardiidae",2017,"0"
8,"Smooth giant clam_15","BI","Cardiidae",2018,"0"
9,"Eucheuma seaweeds nei_16","AL","Algae",1985,"0"
9,"Eucheuma seaweeds nei_16","AL","Algae",1986,"0"
9,"Eucheuma seaweeds nei_16","AL","Algae",1987,"0"
9,"Eucheuma seaweeds nei_16","AL","Algae",1988,"0"
9,"Eucheuma seaweeds nei_16","AL","Algae",1989,"0"
9,"Eucheuma seaweeds nei_16","AL","Algae",1990,"NA_to_zero"
9,"Eucheuma seaweeds nei_16","AL","Algae",1991,"NA_to_zero"
9,"Eucheuma seaweeds nei_16","AL","Algae",1992,"NA_to_zero"
9,"Eucheuma seaweeds nei_16","AL","Algae",1993,"NA_to_zero"
9,"Eucheuma seaweeds nei_16","AL","Algae",1994,"NA_to_zero"
9,"Eucheuma seaweeds nei_16","AL","Algae",1995,"NA_to_zero"
9,"Eucheuma seaweeds nei_16","AL","Algae",1996,"NA_to_zero"
9,"Eucheuma seaweeds nei_16","AL","Algae",1997,"NA_to_zero"
9,"Eucheuma seaweeds nei_16","AL","Algae",1998,"NA_to_zero"
9,"Eucheuma seaweeds nei_16","AL","Algae",1999,"NA_to_zero"
9,"Eucheuma seaweeds nei_16","AL","Algae",2000,"NA_to_zero"
9,"Eucheuma seaweeds nei_16","AL","Algae",2001,"NA_to_zero"
9,"Eucheuma seaweeds nei_16","AL","Algae",2002,"NA_to_zero"
9,"Eucheuma seaweeds nei_16","AL","Algae",2003,"NA_to_zero"
9,"Eucheuma seaweeds nei_16","AL","Algae",2004,"NA_to_zero"
9,"Eucheuma seaweeds nei_16","AL","Algae",2005,"NA_to_zero"
9,"Eucheuma seaweeds nei_16","AL","Algae",2006,"NA_to_zero"
9,"Eucheuma seaweeds nei_16","AL","Algae",2007,"NA_to_zero"
9,"Eucheuma seaweeds nei_16","AL","Algae",2008,"0"
9,"Eucheuma seaweeds nei_16","AL","Algae",2009,"0"
9,"Eucheuma seaweeds nei_16","AL","Algae",2010,"0"
9,"Eucheuma seaweeds nei_16","AL","Algae",2011,"0"
9,"Eucheuma seaweeds nei_16","AL","Algae",2012,"0"
9,"Eucheuma seaweeds nei_16","AL","Algae",2013,"0"
9,"Eucheuma seaweeds nei_16","AL","Algae",2014,"0"
9,"Eucheuma seaweeds nei_16","AL","Algae",2015,"0"
9,"Eucheuma seaweeds nei_16","AL","Algae",2016,"0"
9,"Eucheuma seaweeds nei_16","AL","Algae",2017,"NA_to_zero"
9,"Eucheuma seaweeds nei_16","AL","Algae",2018,"NA_to_zero"
10,"Milkfish_17","F","Chanidae",2001,"0"
10,"Milkfish_17","F","Chanidae",2002,"0"
10,"Milkfish_17","F","Chanidae",2003,"0"
10,"Milkfish_17","F","Chanidae",2004,"0"
10,"Milkfish_17","F","Chanidae",2005,"0"
10,"Milkfish_17","F","Chanidae",2006,"0"
10,"Milkfish_17","F","Chanidae",2007,"0"
10,"Milkfish_17","F","Chanidae",2008,"0"
10,"Milkfish_17","F","Chanidae",2009,"0"
10,"Milkfish_17","F","Chanidae",2010,"0"
10,"Milkfish_17","F","Chanidae",2011,"0"
10,"Milkfish_17","F","Chanidae",2012,"0"
10,"Milkfish_17","F","Chanidae",2013,"0"
10,"Milkfish_17","F","Chanidae",2014,"0"
10,"Milkfish_17","F","Chanidae",2015,"0"
10,"Milkfish_17","F","Chanidae",2016,"0"
10,"Milkfish_17","F","Chanidae",2017,"0"
10,"Milkfish_17","F","Chanidae",2018,"0"
11,"Sixfinger threadfin_18","F","Polynemidae",2014,"0"
11,"Sixfinger threadfin_18","F","Polynemidae",2015,"0"
11,"Sixfinger threadfin_18","F","Polynemidae",2016,"0"
11,"Sixfinger threadfin_18","F","Polynemidae",2017,"0"
11,"Sixfinger threadfin_18","F","Polynemidae",2018,"0"
13,"Banana prawn_19","SH","Penaeidae",1982,"0"
13,"Banana prawn_19","SH","Penaeidae",1983,"NA_to_zero"
13,"Banana prawn_19","SH","Penaeidae",1984,"0"
13,"Banana prawn_19","SH","Penaeidae",1985,"0"
13,"Banana prawn_19","SH","Penaeidae",1986,"0"
13,"Banana prawn_19","SH","Penaeidae",1987,"0"
13,"Banana prawn_19","SH","Penaeidae",1988,"0"
13,"Banana prawn_19","SH","Penaeidae",1989,"0"
13,"Banana prawn_19","SH","Penaeidae",1990,"NA_to_zero"
13,"Banana prawn_19","SH","Penaeidae",1991,"0"
13,"Banana prawn_19","SH","Penaeidae",1992,"0"
13,"Banana prawn_19","SH","Penaeidae",1993,"0"
13,"Banana prawn_19","SH","Penaeidae",1994,"0"
13,"Banana prawn_19","SH","Penaeidae",1995,"0"
13,"Banana prawn_19","SH","Penaeidae",1996,"0"
13,"Banana prawn_19","SH","Penaeidae",1997,"0"
13,"Banana prawn_19","SH","Penaeidae",1998,"0"
13,"Banana prawn_19","SH","Penaeidae",1999,"0"
13,"Banana prawn_19","SH","Penaeidae",2000,"0"
13,"Banana prawn_19","SH","Penaeidae",2001,"0"
13,"Banana prawn_19","SH","Penaeidae",2002,"0"
13,"Banana prawn_19","SH","Penaeidae",2003,"NA_to_zero"
13,"Banana prawn_19","SH","Penaeidae",2004,"NA_to_zero"
13,"Banana prawn_19","SH","Penaeidae",2005,"NA_to_zero"
13,"Banana prawn_19","SH","Penaeidae",2006,"NA_to_zero"
13,"Banana prawn_19","SH","Penaeidae",2007,"0"
13,"Banana prawn_19","SH","Penaeidae",2008,"NA_to_zero"
13,"Banana prawn_19","SH","Penaeidae",2009,"NA_to_zero"
13,"Banana prawn_19","SH","Penaeidae",2010,"NA_to_zero"
13,"Banana prawn_19","SH","Penaeidae",2011,"NA_to_zero"
13,"Banana prawn_19","SH","Penaeidae",2012,"NA_to_zero"
13,"Banana prawn_19","SH","Penaeidae",2013,"NA_to_zero"
13,"Banana prawn_19","SH","Penaeidae",2014,"NA_to_zero"
13,"Banana prawn_19","SH","Penaeidae",2015,"NA_to_zero"
13,"Banana prawn_19","SH","Penaeidae",2016,"NA_to_zero"
13,"Banana prawn_19","SH","Penaeidae",2017,"NA_to_zero"
13,"Banana prawn_19","SH","Penaeidae",2018,"NA_to_zero"
13,"Milkfish_20","F","Chanidae",2003,"0"
13,"Milkfish_20","F","Chanidae",2004,"0"
13,"Milkfish_20","F","Chanidae",2005,"0"
13,"Milkfish_20","F","Chanidae",2006,"0"
13,"Milkfish_20","F","Chanidae",2007,"0"
13,"Milkfish_20","F","Chanidae",2008,"0"
13,"Milkfish_20","F","Chanidae",2009,"0"
13,"Milkfish_20","F","Chanidae",2010,"0"
13,"Milkfish_20","F","Chanidae",2011,"0"
13,"Milkfish_20","F","Chanidae",2012,"0"
13,"Milkfish_20","F","Chanidae",2013,"0"
13,"Milkfish_20","F","Chanidae",2014,"0"
13,"Milkfish_20","F","Chanidae",2015,"0"
13,"Milkfish_20","F","Chanidae",2016,"0"
13,"Milkfish_20","F","Chanidae",2017,"0"
13,"Milkfish_20","F","Chanidae",2018,"0"
13,"Mullets nei_21","F","Apogonidae",1991,"0"
13,"Mullets nei_21","F","Apogonidae",1992,"NA_to_zero"
13,"Mullets nei_21","F","Apogonidae",1993,"NA_to_zero"
13,"Mullets nei_21","F","Apogonidae",1994,"0"
13,"Mullets nei_21","F","Apogonidae",1995,"0"
13,"Mullets nei_21","F","Apogonidae",1996,"0"
13,"Mullets nei_21","F","Apogonidae",1997,"0"
13,"Mullets nei_21","F","Apogonidae",1998,"0"
13,"Mullets nei_21","F","Apogonidae",1999,"0"
13,"Mullets nei_21","F","Apogonidae",2000,"0"
13,"Mullets nei_21","F","Apogonidae",2001,"0"
13,"Mullets nei_21","F","Apogonidae",2002,"0"
13,"Mullets nei_21","F","Apogonidae",2003,"NA_to_zero"
13,"Mullets nei_21","F","Apogonidae",2004,"NA_to_zero"
13,"Mullets nei_21","F","Apogonidae",2005,"NA_to_zero"
13,"Mullets nei_21","F","Apogonidae",2006,"NA_to_zero"
13,"Mullets nei_21","F","Apogonidae",2007,"0"
13,"Mullets nei_21","F","Apogonidae",2008,"NA_to_zero"
13,"Mullets nei_21","F","Apogonidae",2009,"NA_to_zero"
13,"Mullets nei_21","F","Apogonidae",2010,"NA_to_zero"
13,"Mullets nei_21","F","Apogonidae",2011,"NA_to_zero"
13,"Mullets nei_21","F","Apogonidae",2012,"NA_to_zero"
13,"Mullets nei_21","F","Apogonidae",2013,"NA_to_zero"
13,"Mullets nei_21","F","Apogonidae",2014,"NA_to_zero"
13,"Mullets nei_21","F","Apogonidae",2015,"NA_to_zero"
13,"Mullets nei_21","F","Apogonidae",2016,"NA_to_zero"
13,"Mullets nei_21","F","Apogonidae",2017,"NA_to_zero"
13,"Mullets nei_21","F","Apogonidae",2018,"NA_to_zero"
13,"Whiteleg shrimp_22","SH","Penaeidae",2003,"0"
13,"Whiteleg shrimp_22","SH","Penaeidae",2004,"0"
13,"Whiteleg shrimp_22","SH","Penaeidae",2005,"0"
13,"Whiteleg shrimp_22","SH","Penaeidae",2006,"0"
13,"Whiteleg shrimp_22","SH","Penaeidae",2007,"0"
13,"Whiteleg shrimp_22","SH","Penaeidae",2008,"0"
13,"Whiteleg shrimp_22","SH","Penaeidae",2009,"0"
13,"Whiteleg shrimp_22","SH","Penaeidae",2010,"0"
13,"Whiteleg shrimp_22","SH","Penaeidae",2011,"0"
13,"Whiteleg shrimp_22","SH","Penaeidae",2012,"0"
13,"Whiteleg shrimp_22","SH","Penaeidae",2013,"0"
13,"Whiteleg shrimp_22","SH","Penaeidae",2014,"0"
13,"Whiteleg shrimp_22","SH","Penaeidae",2015,"0"
13,"Whiteleg shrimp_22","SH","Penaeidae",2016,"0"
13,"Whiteleg shrimp_22","SH","Penaeidae",2017,"0"
13,"Whiteleg shrimp_22","SH","Penaeidae",2018,"0"
14,"Abalones nei_23","GAST","Haliotidae",1976,"0"
14,"Abalones nei_23","GAST","Haliotidae",1977,"0"
14,"Abalones nei_23","GAST","Haliotidae",1978,"0"
14,"Abalones nei_23","GAST","Haliotidae",1979,"0"
14,"Abalones nei_23","GAST","Haliotidae",1980,"0"
14,"Abalones nei_23","GAST","Haliotidae",1981,"0"
14,"Abalones nei_23","GAST","Haliotidae",1982,"0"
14,"Abalones nei_23","GAST","Haliotidae",1983,"0"
14,"Abalones nei_23","GAST","Haliotidae",1984,"0"
14,"Abalones nei_23","GAST","Haliotidae",1985,"0"
14,"Abalones nei_23","GAST","Haliotidae",1986,"0"
14,"Abalones nei_23","GAST","Haliotidae",1987,"0"
14,"Abalones nei_23","GAST","Haliotidae",1988,"0"
14,"Abalones nei_23","GAST","Haliotidae",1989,"0"
14,"Abalones nei_24","GAST","Haliotidae",1989,"0"
14,"Abalones nei_23","GAST","Haliotidae",1990,"0"
14,"Abalones nei_24","GAST","Haliotidae",1990,"0"
14,"Abalones nei_23","GAST","Haliotidae",1991,"0"
14,"Abalones nei_24","GAST","Haliotidae",1991,"0"
