"Somalia",44,"Shells nei","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,2,0,0,1,0,0,1,1,0,0,0,0.09,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa",102,"Coral and the like","corals",0,115,125,70,24,38,17,52,90,64,52,66,71,31,38,31,33,36,47,47,60,74,77,11.22,40.06,40.8,NA,NA,NA,NA,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa",102,"Z_TOTAL","corals",0,115,125,70,24,38,17,52,90,64,52,66,71,31,38,31,33,36,47,47,60,74,77,11.22,40.06,40.8,NA,NA,NA,NA,NA,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa",102,"Fish body oils, nei","fish_oil",274,196,1083,17,608,8,269,506,892,650,547,1796,1200,311,4011,4533,7143,2479,6454,6504,10300,8315,7881,5585.42,13478.17,11132.58,1356,37,13,152,370,325,72,280,4859,204,5010,5626,277,4280,670,2934,550,502,64,5179
"South Africa",102,"Fish liver oils, nei","fish_oil",3,3,110,3,143,1,44,5,13,2,32,11,561,1108,123,32,500,440,183,102,180,126,137,8.07,6.37,132.63,0,0,0.1,7,12,13,22,4,0,NA,2,0,0,0,0,0,0,0,0,NA
"South Africa",102,"Ornamental fish nei","ornamentals",223,253,86,46,27,31,6,75,13,3,3,1,111,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,227,223,309,320,269,298,0,NA,NA,NA,NA,NA,NA,NA,NA,92,0,NA
"South Africa",102,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,41,112,128,44,191,78.09,11.9,28.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa",102,"Agar agar nei","seaweeds",NA,NA,2,1,1,3,0.1,5,12,52,21,9,12,33,20,38,26,15,9,40,21,7,9,5.44,12.09,61.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa",102,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,2158,1269,1535,1163,821,848,1097,515,449,707,898,987,1379,1444,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa",102,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,649,1330,711,1691,1290,980,664.89,508.63,1793.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa",102,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,650,402,920,1532,1363.81,2923.71,2576.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa",102,"Abalone shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.1,19,141,80,54,123,54,70,334,211,266.5,172.72,250.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa",102,"Shells nei","shells",0,79,50,36,73,46,74,92,70,113,123,145,114,116,5,0.1,24,32,53,64,17,10,58,0.01,0.35,2.72,NA,NA,NA,NA,NA,NA,158,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa",102,"Natural sponges raw","sponges",NA,20,5,56,96,104,426,115,168,103,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Korea",20,"Coral and the like","corals",0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,0,0.01,0.83,4.79,6,9,0.1,0.1,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Korea",20,"Z_TOTAL","corals",0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,0,0.01,0.83,4.79,6,9,0.1,0.1,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Korea",20,"Fish body oils, nei","fish_oil",960,946,1633,590,796,1533,611,909,2370,887,359,1277,1898,882,2668,2206,1627,1971,1962,1481,1556,683,318,1054.45,1920.99,679.82,7,15,2,157,156,162,642,1214,15,20,0,0,0,0,0,0,0,0,0,NA
"South Korea",20,"Fish liver oils, nei","fish_oil",227,46,12,140,493,400,788,1300,1041,1326,1238,2208,1652,1202,293,921,2389,2375,1964,3246,2555,1920,1510,1774.59,1033.31,1767.77,16,0,0,85,81,261,43,453,6,67,27,0,0,0,0,0,21,0,0,24
"South Korea",20,"Shark liver oil","fish_oil",53,20,0,0,0,0,0,0,0,0,42,0.1,0,93,106,485,509,0,265,1854,0,0,0,0,40.98,61.9,0,41,0,10,131,0,0,68,0,0,20,10,0,0,0,2,0,14,0,3
"South Korea",20,"Ornamental saltwater fish","ornamentals",13,22,88,76,155,217,394,268,214,308,216,404,386,371,407,126,7,0,0,16,8,0,13,3.35,10.15,41.22,3,0,0,0,0,12,10,25,101,1131,303,284,387,135,172,397,213,160,83,NA
"South Korea",20,"Agar agar in powder","seaweeds",4683,3550,2038,2307,2111,2211,2997,3547,4716,8299,9844,5769,6227,5232,5636,6659,7738,9091,9438,8584,8934,8478,10144,11790.71,9214.82,11751.65,2121,2671,2748,2664,1365,2538,4286,4731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Korea",20,"Agar agar in strips","seaweeds",5757,3456,3352,4008,3603,3125,2724,2949,3026,5647,6315,3343,3282,2282,3157,4874,4298,4050,3258,2174,3082,3341,3475,2481.24,2124.61,1707.55,9416,8815,9663,10252,9143,5318,5222,8134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Korea",20,"Agar agar nei","seaweeds",372,674,351,444,1156,1304,1406,1324,808,1583,2376,1672,752,490,935,292,116,2,30,51,24,35,0.1,71.58,18.13,60.96,32,52,121,162,47,64,15,105,10153,NA,NA,NA,NA,8821,6906,7252,6502,6718,7507,NA
"South Korea",20,"Kelp meal","seaweeds",21,14,87,42,4,0,0.1,2,51,73,100,0,8,4,6,3,0,0,0,0,0,0,0,0,0,0,47,92,45,32,18,7,30,48,63,NA,NA,NA,NA,134,71,57,111,46,69,NA
"South Korea",20,"Other brown algae (laminaria, eisenia/ecklonia)","seaweeds",1891,2966,1118,4366,4611,3547,1744,3742,3655,4888,4306,4332,4723,3494,5987,7945,7882,5111,4825,4163,4811,4347,5443,6686.32,6324.48,5260.03,1743,1483,620,1529,2422,1978,2106,913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Korea",20,"Other red algae","seaweeds",2610,2408,4577,3958,3983,3210,3450,3562,4190,6554,6698,1021,1321,1308,2486,6242,3706,4589,2244,3250,2981,5247,3136,2269.65,2550.22,1607.43,685,1744,1270,1403,732,950,282,794,345,NA,NA,NA,NA,189,105,607,604,325,301,NA
"South Korea",20,"Other seaweeds and aquatic plants and products thereof","seaweeds",4206,3937,3438,3681,2945,3677,3242,3261,3018,2849,3064,3244,3702,3182,3399,3636,3325,3788,2928,2169,2042,2564,2469,2643.7,1350.01,1212.01,5248,7984,6808,6268,8777,5694,7157,9862,4198,NA,NA,NA,NA,3813,3006,2185,1638,2325,3868,NA
"South Korea",20,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,890,1300,446,637,556,620,399,899.55,117.16,247.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Korea",20,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373,2031,1194,819,396,1353,815,691.6,831.26,913.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Korea",20,"Abalone shells","shells",145,76,29,76,98,45,94,146,72,79,150,274,61,79,34,26,474,36,56,23,125,42,87,57.24,45.84,27.85,761,533,731,215,183,383,279,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Korea",20,"Miscellaneous corals and shells","shells",2510,2491,1810,1517,1977,716,468,905,1036,859,720,620,998,1219,828,1023,1258,1465,1335,1228,1043,1049,1012,857.22,928.83,599.8,1282,1270,2372,2376,1845,1789,2401,2921,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Korea",20,"Mother of pearl shells","shells",18,11,35,105,44,53,77,217,377,72,190,252,71,27,13,14,50,131,55,90,31,23,80,57.33,19.25,44.58,170,19,35,38,0,5,11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Korea",20,"Oyster shells","shells",139,87,87,58,28,23,12,38,6,13,44,24,13,0.1,0,0,0,0,0,0,0,20,0,0,0,0,689,456,294,267,217,226,161,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Korea",20,"Sea snail shells","shells",8,0,0,4,62,37,130,115,72,29,39,28,65,35,0,0,69,51,10,31,40,0,11,30.6,11.34,10.2,41,298,323,46,0,0,13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Korea",20,"Shells nei","shells",129,591,299,236,205,148,140,51,163,73,55,140,71,100,226,46,64,76,103,88,68,22,89,37.12,112.77,39.03,382,205,257,214,161,148,238,145,3184,NA,NA,NA,NA,NA,773,813,942,1474,2466,NA
"South Korea",20,"Trochus shells","shells",68,5,1,6,4,0,3,5,12,37,216,287,59,133,109,0,53,7,0,110,0,24,0,0,0,0,NA,10,317,123,185,243,4,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",182,"Coral and the like","corals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.32,0,0,0,0,0,0,0,0,1258,NA,NA,NA,NA,1099,584,1324,1824,1152,1299,NA
"Spain",182,"Z_TOTAL","corals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.32,0,0,0,0,0,0,0,0,1258,NA,NA,NA,NA,1099,584,1324,1824,1152,1299,NA
"Spain",182,"Fish body oils, nei","fish_oil",4361,3463,1729,2491,1132,1851,2313,1908,2512,2724,4247,4198,6551,4227,3412,7158,10027,12284,10152,11922,17880,19443,21909,25865.8,27934.27,37474.94,854,731,1476,409,1435,1997,1587,1269,747,1573,1236,1942,2464,435,763,33,475,2125,449,2403
"Spain",182,"Fish liver oils, nei","fish_oil",5113,4587,2732,2533,3141,6686,10086,8105,4405,5450,9345,18375,27546,7643,6304,6287,3578,6624,11193,7908,8209,1315,11,1018.26,2293.09,1280.22,2284,2032,3308,5516,7712,5588,5483,5465,2040,NA,NA,NA,50,1407,1738,1322,1781,4193,4037,NA
"Spain",182,"Ornamental fish nei","ornamentals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,2,1,2,0,0,0,0,0,0,NA
"Spain",182,"Ornamental saltwater fish","ornamentals",3343,845,827,914,1094,1688,969,9646,14539,15992,25579,28831,27786,43660,35087,62449,34096,37993,34715,35115,38542,36570,35293,31753.37,33032.57,34872.96,0.1,1,21,2,125,1922,461,572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",182,"Agar agar nei","seaweeds",16680,13382,14955,9140,12111,9928,10058,12839,12227,16054,15875,20465,20189,19356,22448,22186,23840,29543,36519,38016,39984,43148,41558,39853.69,41938.84,42390.01,14566,14561,0,0,0,0,13355,14207,12245,NA,NA,NA,NA,12023,0,11151,0,0,9462,NA
"Spain",182,"Other seaweeds and aquatic plants and products thereof","seaweeds",3223,3204,3487,2047,1242,493,686,664,993,1156,1709,3147,2849,2361,1725,2392,0,0,0,0,0,0,0,0,0,0,660,77,564,1202,464,772,221,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",182,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2669,2290,3456,3880,2567,2453,2726,3711.16,8527.11,10812.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",182,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,922,1984,2704,2931,3022,3185,3621,3681.25,1861.63,1765.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",182,"Miscellaneous corals and shells","shells",196,85,50,163,82,117,129,261,394,252,147,123,187,141,110,271,163,343,181,988,605,1040,719,659.26,375.3,523.72,NA,NA,1220,969,530,45,127,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",182,"Shells nei","shells",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548,894,0,0,0,0,0,0,132,NA,NA,NA,NA,49,79,62,99,54,35,NA
"Spain",182,"Natural sponges other than raw","sponges",122,384,126,180,146,144,98,60,121,76,99,110,162,162,218,367,237,335,303,423,192,28,184,354.4,325,445.32,NA,NA,84,100,67,26,243,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",182,"Natural sponges raw","sponges",151,22,31,0,1,0.1,0.1,0.1,0.1,0.1,1,3,0,0,0.1,0.1,17,9,29,95,17,21,21,17.08,28.67,21.16,52,102,0,0,0,0,7,0.1,11,NA,NA,NA,NA,14,16,1,3,9,11,NA
"Sri Lanka",40,"Coral and the like","corals",743,1087,1225,1336,0,1041,613,1257,948,1247,1155,1312,1809,72,56,127,25,57,140,94,252,91,78,202.71,246.25,315.11,NA,NA,294,309,323,419,511,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sri Lanka",40,"Z_TOTAL","corals",743,1087,1225,1336,0,1041,613,1257,948,1247,1155,1312,1809,72,56,127,25,57,140,94,252,91,78,202.71,246.25,315.11,NA,NA,294,309,323,419,511,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sri Lanka",40,"Fish body oils, nei","fish_oil",0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0.1,0.1,0,0,113,0.01,0,0,16,14,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,212,128,NA
"Sri Lanka",40,"Fish liver oils, nei","fish_oil",81,146,106,15,89,114,151,143,258,50,81,259,815,429,144,267,173,231,474,132,240,190,15,138.42,125.74,178.07,95,97,73,61,269,304,68,28,0,NA,NA,NA,NA,NA,NA,NA,NA,200,232,NA
"Sri Lanka",40,"Oils and fats of aquatic animals, nei","fish_oil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,NA,NA,NA,NA,54,455,316,385,0,0,NA
"Sri Lanka",40,"Ornamental fish nei","ornamentals",4973,0,0,0,7714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1425,1059,1477,861,945,3378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sri Lanka",40,"Ornamental saltwater fish","ornamentals",NA,7773,7883,7921,0,5761,5517,6450,7337,7432,8427,8001,8536,8201,7592,9669,6146,939,1299,1936,6757,7611,8203,6521.25,5102.16,8730.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sri Lanka",40,"Agar agar nei","seaweeds",2,6,1,0.1,0.1,0.1,0.1,0.1,1,2,1,2,2,0.1,1,1,0.1,1,1,0.1,1,1,1,1.43,0.42,0.06,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sri Lanka",40,"Other seaweeds and aquatic plants and products thereof","seaweeds",11,16,8,12,0,0,4,43,3,6,15,9,74,41,47,32,22,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sri Lanka",40,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,102,85,50,54,81,88.64,60.34,76.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sri Lanka",40,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.1,0.1,0,0,23.55,43.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sri Lanka",40,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,1171,0,0,0,0,0,0,0,0,2247,3640,2049,1369,888,950,803,777,875,681,632.06,514.9,770.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan",49,"Coral and the like","corals",70,45,70,235,366,376,332,281,271,257,255,27,344,173,145,194,0,123,74,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan",49,"Z_TOTAL","corals",70,45,70,235,366,376,332,281,271,257,255,27,344,173,145,194,0,123,74,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan",49,"Ornamental fish nei","ornamentals",NA,NA,1,0,0.1,0,0,1,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan",49,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,15,0,0,0.04,21.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan",49,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,0,0,0,0,0,94,81,180,74,48,51,94.24,124.56,149.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suriname",168,"Ornamental fish nei","ornamentals",NA,1,0,0,0,0,8,3,3,1,12,8,6,10,21,15,3,1,0,0,0,0,0,16.47,26.91,48.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden",222,"Fish body oils, nei","fish_oil",4536,5815,8038,9817,6818,5225,5334,7152,10358,10917,9501,14179,13618,16518,10634,13752,6862,8401,8699,7585,8020,5217,5373,4513.74,4838.33,5587.48,1449,765,1273,2195,2453,2957,4055,4149,656,1178,926,1405,1737,1385,1393,958,1274,700,500,1557
"Sweden",222,"Fish liver oils, nei","fish_oil",1201,2276,2344,1966,2174,2301,2799,2656,5085,2689,2822,3724,8674,5067,3366,2578,1633,1817,5626,2070,1318,1560,1538,668.31,228.73,637.2,238,389,178,160,47,191,155,745,11,0.1,8,41,120,92,80,274,17,2,6,NA
"Sweden",222,"Halibuts, liver oils","fish_oil",0,0,0,11,1,4,0,0.1,36,1,74,0,0,163,276,0,53,0,0,2,0,0,0,0.04,3.12,2.79,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden",222,"Ornamental fish nei","ornamentals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,656,675,596,626,433,706,0,621,77,72,99,190,245,191,349,545,511,694,86
"Sweden",222,"Ornamental saltwater fish","ornamentals",1,1,4,1,18,4,623,143,0,0,10,110,18,11,70,31,63,460,441,357,346,455,619,41.59,39.54,57.45,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden",222,"Agar agar nei","seaweeds",80,88,75,50,50,60,64,42,91,54,15,75,49,1,4,17,18,17,221,8,44,16,12,10.73,9.75,11.43,NA,NA,NA,NA,NA,NA,354,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden",222,"Other seaweeds and aquatic plants and products thereof","seaweeds",166,109,425,672,711,1248,177,146,34,131,118,149,181,350,654,593,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,99,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden",222,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,389,777,650,947,1561,1711,1435.26,876.28,1359.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden",222,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,27,28,26,72,136,232,441.6,166.46,127.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden",222,"Miscellaneous corals and shells","shells",0.1,10,1,20,14,54,106,114,24,103,50,114,215,120,49,10,19,12,60,29,4,14,13,39.23,38.42,10.3,NA,NA,NA,NA,NA,NA,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden",222,"Natural sponges other than raw","sponges",4,10,4,10,5,19,3,6,5,10,19,4,25,6,84,54,1,11,16,16,23,14,14,9.92,4.03,47.28,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden",222,"Natural sponges raw","sponges",22,19,7,16,4,0.1,3,1,2,4,1,0.1,0.1,92,54,32,15,15,158,161,156,109,300,338.03,244.14,232.89,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Syria",77,"Coral and the like","corals",NA,NA,113,0,57,76,88,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Syria",77,"Z_TOTAL","corals",NA,NA,113,0,57,76,88,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Syria",77,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,2,0,0,2,33,41,64,266,306,112,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Syria",77,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,50,169,18,15,41,17,5.79,0,35.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Syria",77,"Natural sponges raw","sponges",NA,NA,NA,23,0,167,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taiwan",14,"Coral and the like","corals",1539,638,1324,1560,1113,627,817,1017,824,807,620,818,990,551,305,721,808,900,973,1667,3352,2769,5379,0,0,0,5236,5800,3000,2500,1000,1500,691,793,93969,80000,117620,104741,66106,37044,48115,29014,9869,10720,42243,82985
"Taiwan",14,"Z_TOTAL","corals",1539,638,1324,1560,1113,627,817,1017,824,807,620,818,990,551,305,721,808,900,973,1667,3352,2769,5379,0,0,0,5236,5800,3000,2500,1000,1500,691,793,93969,80000,117620,104741,66106,37044,48115,29014,9869,10720,42243,82985
"Taiwan",14,"Fish body oils, nei","fish_oil",1071,1052,709,30,52,150,116,14,44,97,54,70,67,45,31,76,84,1,14,115,440,84,96,12.96,3.59,0.39,39,426,668,1080,1072,768,1048,897,305,0,9,26,45,0,0,0,0,0,156,19
"Taiwan",14,"Fish liver oils, nei","fish_oil",57,270,163,109,136,159,88,42,16,22,21,204,2013,642,449,285,284,237,220,115,23,374,156,0,1.1,1.1,10,24,0,0,4,107,36,4,0,0,14,10,40,12,0,0,0,0,62,55
"Taiwan",14,"Oils and fats of aquatic animals, nei","fish_oil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,37,290,90,65,141,56,217,570,762,642,42,233
"Taiwan",14,"Ornamental fish nei","ornamentals",14,2,0,0,3,440,571,486,11,653,624,886,1147,1128,1223,1273,1627,1809,0,0,0,0,0,0,0,0,235,88,59,43,8,22,0.1,41,375,36,309,812,242,106,174,73,189,234,234,406
"Taiwan",14,"Ornamental saltwater fish","ornamentals",1054,821,904,1089,1424,1133,1162,1472,2138,1510,1851,1644,1924,1469,1614,1528,1869,1611,1232,1738,2562,2392,2523,2626.21,2134.48,2300.74,NA,689,448,577,539,759,1139,996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taiwan",14,"Agar agar nei","seaweeds",3112,3514,1742,1321,1110,965,709,709,568,749,598,660,559,463,146,193,267,359,579,576,1081,975,1306,1720.33,1100.01,1347.83,1500,32816,1350,1400,1450,1500,1545,1711,1500,40,3573,8141,6776,3000,2500,2000,2000,1800,1700,47
"Taiwan",14,"Other brown algae (laminaria, eisenia/ecklonia)","seaweeds",NA,NA,88,88,225,387,365,447,547,614,1029,959,1136,896,712,617,227,255,170,283,259,157,120,85.28,117.33,145.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taiwan",14,"Other red algae","seaweeds",NA,NA,3,0,0,0,0,7,2,0,2,0,6,0,1,5,12,20,35,45,66,26,15,2.42,6.49,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
